DATE,HOUR,AVG_MIN_SPEED,AVG_MAX_SPEED,AVG_AVG_SPEED,AVG_VEHICLE_COUNT,ACCIDENT_COUNT,ACCIDENT_CLASS
2024-10-21,0,26.08756941478001,106.24946604015378,60.86416061512174,60.7667663391713,1,1
2024-10-21,1,28.66695427092321,103.96203623813632,61.04314063848145,39.79982743744608,2,1
2024-10-21,2,29.062694530902625,100.40995998221432,60.22143174744331,29.53090262338817,0,0
2024-10-21,3,30.238942088463293,101.04514363885087,60.66438668490652,27.052895576835382,0,0
2024-10-21,4,28.380676758682103,103.77382012466607,61.1059661620659,35.01291184327694,0,0
2024-10-21,5,25.67105822354441,105.97960050998724,60.53463663408415,76.15767105822354,0,0
2024-10-21,6,22.67235636969192,107.50124895920068,58.83888426311408,181.5716069941716,2,1
2024-10-21,7,20.75800415800416,106.68607068607068,55.94095634095634,193.85405405405405,1,1
2024-10-21,8,19.96222498962225,103.68783727687835,53.430884184308844,168.47613117476132,5,1
2024-10-21,9,19.280447390223696,103.55385252692626,53.50041425020712,164.89560894780448,4,1
2024-10-21,10,19.971772519717724,103.92818596928186,54.36654213366542,158.73474470734746,1,1
2024-10-21,11,20.155629139072847,102.68294701986756,54.54097682119205,155.07574503311258,1,1
2024-10-21,12,20.026130236416424,104.3591870593115,54.84612194110328,155.23807548734965,3,1
2024-10-21,13,20.21520565018696,102.07353552139593,54.74241794765268,154.5716659742418,2,1
2024-10-21,14,19.64383561643836,101.53756745537568,53.87131589871316,155.39767538397675,3,1
2024-10-21,15,19.451452282157675,101.61742738589211,53.504149377593365,163.30788381742738,1,1
2024-10-21,16,20.16963915387806,100.94815429282455,53.34467026130236,163.80547490667772,1,1
2024-10-21,17,20.320215410107703,99.47887323943662,52.76967688483844,155.26677713338856,2,1
2024-10-21,18,23.521209575808484,92.3582528349433,51.0747585048299,71.49559008819824,1,1
2024-10-21,19,19.98177299088649,102.39146644573324,52.94656172328086,163.24482187241094,0,0
2024-10-21,20,21.95550935550936,104.48731808731807,56.2008316008316,120.13139293139294,0,0
2024-10-21,21,23.07354784788968,103.84914333472628,57.55328040117008,100.89845382365232,0,0
2024-10-21,22,23.41178947368421,104.00505263157896,58.08631578947369,88.84042105263158,0,0
2024-10-21,23,24.51711185308848,105.1464941569282,59.5822203672788,82.73330550918197,0,0
2024-10-22,0,25.009754028838,105.88040712468194,59.96734520780322,67.19677692960136,0,0
2024-10-22,1,27.60773480662984,100.24266893327666,59.329366765830855,40.926051848703786,0,0
2024-10-22,2,30.448080279232112,96.71771378708551,60.38438045375218,29.159249563699827,0,0
2024-10-22,3,29.911546840958607,101.4570806100218,60.75119825708061,30.596514161220043,0,0
2024-10-22,4,28.545573484518098,102.14784125599652,60.78805058874836,37.46402093327519,0,0
2024-10-22,5,25.50676246830093,106.90701606086222,59.56635672020288,78.69442096365174,0,0
2024-10-22,6,21.99583506872137,107.59600166597252,58.52228238234069,184.16743023740108,0,0
2024-10-22,7,20.57853294653958,106.88437629506838,55.89390799834232,201.1056775797762,0,0
2024-10-22,8,19.289692435577724,104.02784704904406,52.72069825436409,172.86201163757272,4,1
2024-10-22,9,18.93338849813819,103.76292925113778,53.03971865949524,173.6930078609847,2,1
2024-10-22,10,19.082850041425026,104.08616404308202,53.53231151615576,168.4308202154101,0,0
2024-10-22,11,19.32588916459884,103.18775847808108,53.71050454921423,160.26302729528535,1,1
2024-10-22,12,19.4850622406639,102.80290456431536,53.7746887966805,163.17634854771785,2,1
2024-10-22,13,19.93651452282157,102.55684647302904,53.75560165975104,161.16804979253112,1,1
2024-10-22,14,19.049316203895565,101.12391214256112,53.00621632822213,162.81475341898053,0,0
2024-10-22,15,19.376451077943614,101.5924543946932,52.950248756218905,174.8507462686567,3,1
2024-10-22,16,19.26625258799172,101.75320910973085,52.93623188405797,178.52049689440994,3,1
2024-10-22,17,18.82399335823993,101.66915732669158,52.19800747198008,190.1465338314653,3,1
2024-10-22,18,18.85120532003325,99.2535328345802,50.353283458021615,192.9181213632585,2,1
2024-10-22,19,19.264864864864865,101.53804573804574,52.1966735966736,168.73513513513512,3,1
2024-10-22,20,21.681610626816106,104.02615193026152,55.59692818596928,126.68742216687424,3,1
2024-10-22,21,22.29502716255746,105.2975344755537,57.39030505641454,108.7538654408692,1,1
2024-10-22,22,23.39230447511501,104.29360100376412,58.08908406524467,93.77875365955668,1,1
2024-10-22,23,24.27135044173328,105.99705511148508,59.45267143458141,86.10012620950778,1,1
2024-10-23,0,24.573316283034952,105.83461210571186,59.76641091219096,70.52770673486786,0,0
2024-10-23,1,27.04717382065448,102.26476838079049,59.72928176795581,43.05907352316192,0,0
2024-10-23,2,28.86438474870017,101.98786828422875,60.523830155979205,33.1815424610052,0,0
2024-10-23,3,30.73385689354276,101.815445026178,62.23298429319372,31.037521815008727,0,0
2024-10-23,4,28.046316718129688,104.0679311865902,60.84031760035289,39.26643140714601,0,0
2024-10-23,5,25.43858168003377,104.08231321232589,59.75559307724778,79.2178134233854,0,0
2024-10-23,6,22.09875,106.61041666666668,58.30125,188.65666666666667,1,1
2024-10-23,7,20.46824408468244,106.75342465753424,56.014113740141134,205.84848484848484,1,1
2024-10-23,8,19.343451143451144,103.56257796257796,52.88690228690229,175.29189189189188,5,1
2024-10-23,9,19.04466501240695,104.55707196029776,53.33829611248966,173.67411083540117,1,1
2024-10-23,10,19.11055900621118,103.53540372670808,53.780124223602485,168.1345755693582,3,1
2024-10-23,11,19.482815734989646,103.2144927536232,53.65051759834368,158.84513457556935,3,1
2024-10-23,12,19.16376451077944,102.86028192371477,53.6832504145937,165.88888888888889,4,1
2024-10-23,13,19.24316487158244,103.14125932062966,53.62096106048053,163.30613090306545,3,1
2024-10-23,14,18.9181141439206,101.5,53.03267162944582,163.85235732009926,1,1
2024-10-23,15,18.36039768019884,100.4689312344656,52.2887323943662,175.99212924606462,1,1
2024-10-23,16,19.040993788819875,100.992132505176,52.22981366459627,174.0248447204969,0,0
2024-10-23,17,18.722981366459628,100.61904761904762,51.31884057971015,189.99710144927536,1,1
2024-10-23,18,18.64894058994599,99.5097631906938,50.92314083921895,192.5184877440797,1,1
2024-10-23,19,19.73627287853577,101.48252911813644,53.160149750415975,171.1946755407654,2,1
2024-10-23,20,20.88930503537245,104.17020391177697,55.245526425301705,128.64669163545568,5,1
2024-10-23,21,22.42791666666667,104.55291666666666,56.790416666666665,103.83208333333332,1,1
2024-10-23,22,22.927554438860973,104.23366834170854,57.39237855946399,97.0502512562814,4,1
2024-10-23,23,23.98868873062421,105.707163803938,59.11353162966066,87.07038123167156,2,1
2024-10-24,0,25.16149328859061,107.14848993288592,59.972734899328856,69.14513422818791,0,0
2024-10-24,1,26.87649572649573,103.43760683760684,59.73290598290598,42.87264957264957,0,0
2024-10-24,2,29.11251635412124,99.777147841256,60.35586567815089,33.27736589620584,0,0
2024-10-24,3,29.691461267605632,101.40801056338027,61.46830985915493,32.51892605633803,0,0
